,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand
3171,3171,Maruti Ritz,Hyderabad,2013,85388,Diesel,Manual,First,21.1,1248,73.9,5,3.9,Maruti
3172,3172,Hyundai Grand,Jaipur,2017,14700,Petrol,Manual,First,18.9,1197,81.86,5,5.6,Hyundai
3173,3173,Maruti Dzire,Pune,2012,150000,Diesel,Manual,Third,28.4,1248,73.75,5,2.25,Maruti
3174,3174,Hyundai Verna,Kolkata,2011,34994,Diesel,Manual,First,22.32,1582,126.32,5,3.9,Hyundai
3175,3175,Jaguar XF,Coimbatore,2014,82536,Diesel,Automatic,First,14.74,2993,270.9,5,28.63,Jaguar
3176,3176,Skoda Superb,Delhi,2013,82000,Petrol,Automatic,First,13.7,1798,157.75,5,7.25,Skoda
3177,3177,Maruti Wagon,Pune,2006,52000,Petrol,Manual,Second,18.9,998,67.1,5,2.0,Maruti
3178,3178,Volkswagen Polo,Mumbai,2011,20000,Petrol,Manual,First,16.47,1198,73.9,5,3.5,Volkswagen
3179,3179,Honda Civic,Hyderabad,2011,55000,Petrol,Manual,First,14.8,1799,130.2,5,5.0,Honda
3180,3180,Maruti Eeco,Ahmedabad,2015,47001,CNG,Manual,First,20.0,1196,63.0,5,3.72,Maruti
3181,3181,Maruti Wagon,Chennai,2014,52000,Petrol,Manual,First,22.5,998,67.04,5,3.45,Maruti
3182,3182,Maruti Swift,Kolkata,2013,43284,Diesel,Manual,First,23.4,1248,74.0,5,4.5,Maruti
3183,3183,Hyundai Creta,Coimbatore,2018,23875,Petrol,Automatic,First,13.0,1591,121.3,5,14.36,Hyundai
3184,3184,Hyundai Grand,Bangalore,2016,51866,Petrol,Manual,First,18.9,1197,82.0,5,5.5,Hyundai
3185,3185,Nissan Micra,Mumbai,2013,69000,Diesel,Manual,First,23.08,1461,63.1,5,3.0,Nissan
3186,3186,Hyundai Grand,Coimbatore,2017,62788,Petrol,Manual,First,18.9,1197,81.86,5,6.08,Hyundai
3187,3187,Volkswagen Vento,Chennai,2013,150000,Diesel,Manual,First,20.54,1598,103.6,5,5.0,Volkswagen
3188,3188,Toyota Fortuner,Kochi,2015,47566,Diesel,Automatic,First,12.55,2982,168.5,7,20.25,Toyota
3190,3190,Toyota Innova,Pune,2018,20300,Diesel,Automatic,First,11.36,2755,171.5,7,18.0,Toyota
3191,3191,Mercedes-Benz A,Pune,2015,48300,Diesel,Automatic,First,20.0,2143,107.3,5,17.5,Mercedes-Benz
3192,3192,Hyundai EON,Pune,2013,30000,Petrol,Manual,First,21.1,814,55.2,5,2.1,Hyundai
3193,3193,Hyundai Elantra,Bangalore,2012,36000,Diesel,Manual,Second,22.7,1582,126.24,5,7.5,Hyundai
3194,3194,Mini Cooper,Kochi,2015,27641,Diesel,Automatic,Second,20.7,1496,113.98,4,24.77,Mini
3195,3195,Renault Duster,Bangalore,2015,60000,Diesel,Manual,First,19.64,1461,108.45,5,8.65,Renault
3196,3196,Ford Endeavour,Chennai,2019,9000,Diesel,Automatic,First,10.91,3198,197.0,7,35.5,Ford
3197,3197,Toyota Corolla,Delhi,2014,60750,Petrol,Manual,First,14.28,1798,138.03,5,10.5,Toyota
3198,3198,Mahindra XUV500,Delhi,2018,9000,Diesel,Manual,First,14.0,2179,155.0,7,13.0,Mahindra
3199,3199,BMW 7,Kolkata,2012,41100,Diesel,Automatic,First,16.77,2993,261.49,5,26.5,BMW
3200,3200,Maruti Wagon,Ahmedabad,2004,60000,Petrol,Manual,Second,17.3,1061,64.0,5,1.4,Maruti
3201,3201,Honda City,Kochi,2017,38424,Petrol,Manual,First,17.8,1497,117.3,5,7.51,Honda
3202,3202,Maruti Swift,Delhi,2014,50000,Diesel,Manual,First,22.9,1248,74.0,5,4.3,Maruti
3203,3203,Honda City,Mumbai,2015,19000,Petrol,Automatic,First,18.0,1497,117.3,5,8.95,Honda
3204,3204,Maruti Ertiga,Kochi,2015,58734,Diesel,Manual,First,20.77,1248,88.76,7,6.91,Maruti
3205,3205,Renault Duster,Coimbatore,2016,65257,Diesel,Manual,First,19.01,1461,108.45,5,9.75,Renault
3206,3206,Maruti Swift,Jaipur,2010,130000,Diesel,Manual,Second,19.3,1248,73.9,5,4.0,Maruti
3207,3207,Maruti Ritz,Hyderabad,2011,79000,Diesel,Manual,First,23.2,1248,73.94,5,3.65,Maruti
3208,3208,Mahindra XUV500,Chennai,2013,78000,Diesel,Manual,First,15.1,2179,140.0,7,10.75,Mahindra
3209,3209,Honda Brio,Kochi,2015,49133,Petrol,Manual,First,19.4,1198,86.8,5,4.51,Honda
3210,3210,Mercedes-Benz M-Class,Coimbatore,2016,22769,Diesel,Automatic,First,0.0,2987,165.0,5,49.22,Mercedes-Benz
3211,3211,Tata Manza,Coimbatore,2014,54448,Diesel,Manual,First,21.02,1248,88.8,5,3.7,Tata
3212,3212,Toyota Innova,Hyderabad,2014,158793,Diesel,Manual,First,12.8,2494,102.0,7,12.99,Toyota
3213,3213,Maruti Swift,Delhi,2015,62088,Petrol,Manual,First,18.6,1197,85.8,5,4.15,Maruti
3214,3214,Hyundai Verna,Kolkata,2012,14800,Petrol,Manual,First,17.01,1591,121.3,5,4.4,Hyundai
3215,3215,Honda Mobilio,Kolkata,2015,26000,Petrol,Manual,First,17.3,1497,117.3,7,4.25,Honda
3216,3216,Honda Amaze,Mumbai,2017,32005,Petrol,Manual,First,18.0,1198,86.7,5,4.25,Honda
3217,3217,Honda City,Jaipur,2017,35000,Petrol,Automatic,First,18.0,1497,117.3,5,7.7,Honda
3218,3218,Land Rover,Pune,2015,52000,Diesel,Automatic,First,12.7,2179,187.7,5,39.75,Land
3219,3219,Honda City,Mumbai,2017,11000,Petrol,Manual,First,17.4,1497,117.3,5,8.5,Honda
3220,3220,Mercedes-Benz E-Class,Jaipur,2008,62000,Petrol,Automatic,First,9.5,2997,231.1,5,7.0,Mercedes-Benz
3221,3221,Ford Ikon,Chennai,2002,65134,Petrol,Manual,Third,13.8,1299,70.0,5,0.8,Ford
3222,3222,Toyota Fortuner,Delhi,2013,71000,Diesel,Manual,First,13.0,2982,168.5,7,15.25,Toyota
3223,3223,Maruti A-Star,Hyderabad,2008,51366,Petrol,Manual,First,19.0,998,66.1,5,2.25,Maruti
3224,3224,Tata Sumo,Kolkata,2016,46300,Diesel,Manual,First,14.07,1948,83.1,7,4.85,Tata
3225,3225,Honda City,Coimbatore,2012,60908,Petrol,Automatic,Second,15.6,1497,116.3,5,6.42,Honda
3226,3226,Nissan Micra,Chennai,2012,93450,Diesel,Manual,Second,23.19,1461,63.12,5,2.5,Nissan
3227,3227,Hyundai Verna,Hyderabad,2011,104000,Diesel,Automatic,First,19.08,1582,126.32,5,5.75,Hyundai
3228,3228,Maruti 800,Pune,2003,52000,Petrol,Manual,First,16.1,796,37.0,4,0.5,Maruti
3229,3229,Mahindra XUV500,Coimbatore,2015,42999,Diesel,Manual,First,15.1,2179,140.0,7,11.52,Mahindra
3230,3230,Maruti SX4,Delhi,2014,90000,Diesel,Manual,First,21.5,1248,88.8,5,4.5,Maruti
3231,3231,Hyundai i20,Bangalore,2013,72000,Petrol,Automatic,First,15.0,1396,98.6,5,4.75,Hyundai
3232,3232,Hyundai Creta,Coimbatore,2019,54321,Diesel,Manual,First,19.67,1582,126.2,5,13.54,Hyundai
3233,3233,Mercedes-Benz E-Class,Kochi,2015,59630,Diesel,Automatic,First,13.0,2143,201.1,5,23.41,Mercedes-Benz
3234,3234,Toyota Fortuner,Hyderabad,2013,116000,Diesel,Automatic,Second,12.55,2982,168.5,7,19.25,Toyota
3235,3235,Volvo S60,Ahmedabad,2015,34000,Diesel,Automatic,First,9.0,1984,181.0,5,20.0,Volvo
3236,3236,Mercedes-Benz E-Class,Delhi,2011,70000,Diesel,Automatic,First,14.21,2143,203.0,5,13.0,Mercedes-Benz
3237,3237,Honda Accord,Chennai,2010,80000,Petrol,Manual,First,10.2,2354,180.0,5,3.99,Honda
3238,3238,Honda Amaze,Pune,2015,110000,Diesel,Manual,First,25.8,1498,98.6,5,4.65,Honda
3239,3239,Maruti Dzire,Ahmedabad,2013,56454,Diesel,Manual,First,28.4,1248,73.75,5,4.65,Maruti
3240,3240,Maruti Swift,Kolkata,2013,60000,Petrol,Manual,First,18.6,1197,85.8,5,3.15,Maruti
3241,3241,Toyota Corolla,Delhi,2013,56000,Petrol,Automatic,First,14.53,1798,138.1,5,8.25,Toyota
3242,3242,Land Rover,Bangalore,2012,63000,Diesel,Automatic,Second,11.49,4367,335.3,5,65.0,Land
3243,3243,Maruti Swift,Chennai,2012,63000,Diesel,Manual,First,22.9,1248,74.0,5,4.5,Maruti
3244,3244,Jeep Compass,Kolkata,2017,15050,Diesel,Manual,First,16.3,1956,170.0,5,17.5,Jeep
3245,3245,Maruti Swift,Mumbai,2016,29401,Petrol,Manual,First,20.4,1197,81.8,5,4.31,Maruti
3246,3246,Honda Jazz,Kochi,2016,25238,Petrol,Manual,First,18.7,1199,88.7,5,6.2,Honda
3248,3248,Volkswagen Polo,Kochi,2011,58752,Petrol,Manual,First,16.47,1198,73.9,5,3.32,Volkswagen
3249,3249,Honda Civic,Delhi,2011,62000,Petrol,Automatic,First,12.9,1799,130.0,5,3.75,Honda
3250,3250,Toyota Etios,Bangalore,2013,132000,Petrol,Manual,First,16.78,1496,88.73,5,4.7,Toyota
3251,3251,Hyundai Verna,Chennai,2016,51000,Petrol,Manual,First,17.01,1591,121.3,5,6.5,Hyundai
3252,3252,Toyota Innova,Hyderabad,2009,185200,Diesel,Manual,First,12.8,2494,102.0,8,7.25,Toyota
3253,3253,Maruti SX4,Coimbatore,2016,61717,Diesel,Manual,First,22.7,1598,118.0,5,8.94,Maruti
3254,3254,Ford Freestyle,Kolkata,2018,8896,Petrol,Manual,First,19.0,1194,94.68,5,7.34,Ford
3255,3255,Maruti Baleno,Delhi,2016,17000,Petrol,Manual,First,21.4,1197,83.1,5,6.9,Maruti
3256,3256,Honda Jazz,Mumbai,2016,31378,Petrol,Manual,First,18.2,1199,88.7,5,5.9,Honda
3257,3257,Hyundai Verna,Pune,2013,114000,Diesel,Automatic,First,22.32,1582,126.3,5,6.75,Hyundai
3258,3258,Honda Amaze,Ahmedabad,2014,81000,Diesel,Manual,First,25.8,1498,98.6,5,4.1,Honda
3259,3259,Audi Q3,Mumbai,2017,31000,Diesel,Automatic,First,18.51,1968,147.51,5,27.0,Audi
3260,3260,Skoda Rapid,Mumbai,2014,35000,Petrol,Manual,First,15.0,1598,103.52,5,4.5,Skoda
3261,3261,Audi A4,Kolkata,2013,60001,Diesel,Automatic,First,17.11,1968,174.33,5,14.5,Audi
3262,3262,Maruti Swift,Jaipur,2014,75074,Diesel,Manual,First,23.4,1248,74.0,5,5.25,Maruti
3263,3263,Tata Indica,Kolkata,2012,80000,Diesel,Manual,Second,22.3,1248,74.0,5,1.2,Tata
3264,3264,Toyota Innova,Jaipur,2006,147350,Diesel,Manual,Second,12.99,2494,100.6,8,4.95,Toyota
3265,3265,Renault Duster,Hyderabad,2013,60000,Diesel,Manual,First,19.64,1461,108.45,5,7.5,Renault
3266,3266,Mercedes-Benz E-Class,Kolkata,2015,7501,Petrol,Automatic,First,10.0,2996,333.0,4,48.0,Mercedes-Benz
3267,3267,Honda Amaze,Delhi,2015,58000,Diesel,Manual,First,25.8,1498,98.6,5,4.45,Honda
3268,3268,Mercedes-Benz GLE,Coimbatore,2018,29277,Diesel,Automatic,First,11.57,2987,254.79,5,59.65,Mercedes-Benz
3269,3269,Maruti Ritz,Kochi,2015,57034,Diesel,Manual,First,23.2,1248,73.94,5,4.38,Maruti
3270,3270,Maruti Ciaz,Kochi,2016,40810,Diesel,Manual,First,28.09,1248,88.5,5,7.9,Maruti
3271,3271,Hyundai Santro,Bangalore,2008,35268,Petrol,Manual,Second,0.0,1086,62.0,5,1.88,Hyundai
3272,3272,BMW 5,Mumbai,2008,81000,Diesel,Automatic,Second,18.48,1197,74.0,5,10.5,BMW
3273,3273,Maruti Baleno,Coimbatore,2018,34630,Petrol,Automatic,First,21.4,1197,83.1,5,7.29,Maruti
3274,3274,Ford Fiesta,Hyderabad,2012,45122,Diesel,Manual,First,23.5,1498,88.7,5,6.0,Ford
3275,3275,Mahindra XUV500,Chennai,2011,126000,Diesel,Manual,Third,16.0,2179,140.0,7,6.7,Mahindra
3276,3276,Maruti Alto,Jaipur,2009,63000,Petrol,Manual,First,19.7,796,46.3,5,1.5,Maruti
3277,3277,Mini Cooper,Kochi,2016,32298,Diesel,Automatic,First,20.7,1496,113.98,4,23.8,Mini
3278,3278,Mahindra XUV500,Kochi,2014,63288,Diesel,Manual,First,15.1,2179,140.0,7,7.77,Mahindra
3279,3279,Hyundai Santro,Coimbatore,2012,43337,Petrol,Manual,First,17.92,1086,62.1,5,3.32,Hyundai
3280,3280,Maruti Swift,Kochi,2015,46561,Diesel,Manual,First,22.9,1248,74.0,5,4.94,Maruti
3281,3281,Mercedes-Benz A,Delhi,2013,34000,Diesel,Automatic,Second,20.0,2143,107.3,5,11.0,Mercedes-Benz
3282,3282,Renault KWID,Hyderabad,2016,48000,Petrol,Manual,First,25.17,799,53.3,5,3.4,Renault
3283,3283,Maruti Swift,Kochi,2013,56263,Diesel,Manual,First,22.9,1248,74.0,5,4.17,Maruti
3284,3284,Maruti Zen,Hyderabad,2005,84060,Petrol,Manual,Second,17.3,993,60.0,5,1.25,Maruti
3285,3285,Hyundai Grand,Mumbai,2016,9000,Petrol,Automatic,First,18.9,1197,82.0,5,5.45,Hyundai
3286,3286,Tata Manza,Jaipur,2012,79000,Diesel,Manual,First,21.12,1248,88.8,5,2.59,Tata
3287,3287,Mahindra XUV500,Pune,2015,87900,Diesel,Manual,First,16.0,2179,140.0,7,12.01,Mahindra
3288,3288,Maruti Swift,Delhi,2010,72425,Petrol,Manual,Second,17.5,1197,85.8,5,2.45,Maruti
3289,3289,Audi Q3,Bangalore,2015,38000,Diesel,Automatic,First,15.73,1968,174.33,5,29.0,Audi
3291,3291,Mercedes-Benz New,Hyderabad,2010,107000,Diesel,Automatic,First,14.84,2143,170.0,5,11.99,Mercedes-Benz
3292,3292,Honda City,Delhi,2015,51000,Petrol,Automatic,First,18.0,1497,117.3,5,7.9,Honda
3293,3293,Toyota Innova,Pune,2010,140000,Diesel,Manual,Third,12.8,2494,102.0,7,6.25,Toyota
3294,3294,Chevrolet Beat,Pune,2011,48000,Petrol,Manual,Second,18.6,1199,79.4,5,1.8,Chevrolet
3295,3295,Maruti Wagon,Delhi,2013,62000,CNG,Manual,First,26.6,998,58.16,5,2.8,Maruti
3296,3296,Honda Jazz,Mumbai,2015,31000,Petrol,Manual,First,18.7,1199,88.7,5,4.9,Honda
3297,3297,Nissan Micra,Jaipur,2010,75055,Petrol,Manual,First,18.06,1198,75.0,5,2.25,Nissan
3298,3298,Maruti Ciaz,Coimbatore,2017,51210,Petrol,Automatic,First,19.12,1373,91.1,5,8.89,Maruti
3299,3299,Toyota Fortuner,Mumbai,2012,87000,Diesel,Automatic,First,12.55,2982,168.5,7,15.0,Toyota
3300,3300,Ford Aspire,Kolkata,2018,17000,Diesel,Manual,First,26.1,1498,99.0,5,5.65,Ford
3301,3301,Maruti Ertiga,Jaipur,2014,57000,Diesel,Manual,First,20.77,1248,88.8,7,7.0,Maruti
3302,3302,Maruti Alto,Hyderabad,2016,9370,Petrol,Manual,First,22.74,796,47.3,5,2.95,Maruti
3303,3303,Honda Brio,Chennai,2013,53226,Petrol,Manual,First,19.4,1198,86.8,5,3.3,Honda
3304,3304,Hyundai Verna,Hyderabad,2010,120000,Diesel,Manual,Second,16.2,1493,110.0,5,3.5,Hyundai
3305,3305,Honda City,Jaipur,2007,75055,Petrol,Manual,First,12.8,1493,100.0,5,2.3,Honda
3306,3306,Hyundai Creta,Coimbatore,2017,37247,Diesel,Manual,First,19.67,1582,126.2,5,13.69,Hyundai
3307,3307,Toyota Etios,Delhi,2013,64000,Diesel,Manual,First,23.59,1364,67.06,5,3.1,Toyota
3308,3308,Hyundai Sonata,Mumbai,2014,12000,Petrol,Manual,First,13.44,2359,198.25,5,12.75,Hyundai
3309,3309,Hyundai Creta,Pune,2017,40158,Diesel,Manual,First,19.67,1582,126.2,5,13.75,Hyundai
3310,3310,Honda Jazz,Chennai,2017,11000,Petrol,Manual,First,18.7,1199,88.7,5,6.75,Honda
3311,3311,Volkswagen Vento,Chennai,2014,70010,Diesel,Manual,First,20.54,1598,103.6,5,5.25,Volkswagen
3312,3312,Mahindra XUV500,Mumbai,2015,82000,Diesel,Manual,First,16.0,2179,140.0,7,8.75,Mahindra
3313,3313,Mahindra TUV,Kochi,2017,57259,Diesel,Manual,First,18.49,1493,100.0,7,8.87,Mahindra
3314,3314,Honda Accord,Bangalore,2010,84000,Petrol,Automatic,Second,11.1,2354,142.0,5,6.5,Honda
3315,3315,Maruti Ertiga,Pune,2012,168000,Diesel,Manual,First,20.77,1248,88.76,7,4.5,Maruti
3316,3316,Mahindra Ssangyong,Hyderabad,2012,73670,Diesel,Manual,First,12.83,2696,162.0,7,12.5,Mahindra
3317,3317,Toyota Fortuner,Delhi,2014,89540,Diesel,Automatic,First,12.55,2982,168.5,7,16.8,Toyota
3318,3318,Maruti Ertiga,Hyderabad,2016,85423,Diesel,Manual,First,20.77,1248,88.8,7,8.75,Maruti
3319,3319,Hyundai Elantra,Pune,2013,48823,Diesel,Automatic,First,19.5,1582,126.24,5,8.5,Hyundai
3320,3320,Hyundai i10,Kolkata,2011,35082,Petrol,Manual,First,20.36,1197,78.9,5,2.21,Hyundai
3321,3321,Maruti Omni,Jaipur,2012,126000,Petrol,Manual,First,16.8,796,34.2,5,1.6,Maruti
3322,3322,Honda Amaze,Delhi,2016,19000,Petrol,Automatic,First,15.5,1198,86.7,5,6.25,Honda
3323,3323,Honda Civic,Mumbai,2007,69000,Petrol,Automatic,Second,12.9,1799,130.0,5,2.25,Honda
3324,3324,Mercedes-Benz CLA,Kochi,2019,29836,Diesel,Automatic,First,17.9,2143,136.0,5,25.75,Mercedes-Benz
3325,3325,Skoda Superb,Ahmedabad,2010,48002,Petrol,Manual,Second,13.14,1798,157.8,5,6.75,Skoda
3326,3326,Maruti Ciaz,Ahmedabad,2015,52324,Diesel,Manual,First,28.09,1248,88.5,5,6.25,Maruti
3327,3327,Ford Ecosport,Delhi,2013,65000,Diesel,Manual,First,22.7,1498,89.84,5,5.1,Ford
3328,3328,Mercedes-Benz M-Class,Mumbai,2009,66000,Diesel,Automatic,Second,8.7,2987,224.34,5,10.75,Mercedes-Benz
3329,3329,Hyundai Grand,Hyderabad,2016,75700,Diesel,Manual,First,24.0,1120,70.0,5,5.7,Hyundai
3330,3330,Volkswagen Vento,Bangalore,2013,43000,Diesel,Manual,First,20.5,1598,105.0,5,5.95,Volkswagen
3331,3331,Chevrolet Beat,Kochi,2012,42706,Diesel,Manual,First,25.44,936,56.3,5,2.4,Chevrolet
3332,3332,Mahindra Quanto,Mumbai,2013,35000,Diesel,Manual,First,17.21,1493,100.0,7,3.49,Mahindra
3333,3333,Hyundai i10,Hyderabad,2011,54348,Petrol,Automatic,First,19.2,1197,80.0,5,4.0,Hyundai
3334,3334,Toyota Etios,Delhi,2013,84000,Diesel,Manual,First,23.59,1364,67.04,5,3.85,Toyota
3335,3335,Toyota Corolla,Mumbai,2010,63298,Petrol,Automatic,First,14.53,1794,138.1,5,3.95,Toyota
3336,3336,Hyundai i10,Jaipur,2013,75049,Petrol,Manual,Second,20.36,1197,78.9,5,3.0,Hyundai
3337,3337,Ford Figo,Kochi,2018,24237,Petrol,Manual,First,18.16,1196,86.8,5,6.7,Ford
3338,3338,Maruti Ritz,Coimbatore,2016,22767,Petrol,Manual,First,18.5,1197,85.8,5,6.14,Maruti
3339,3339,Hyundai i20,Bangalore,2012,58000,Petrol,Automatic,Second,15.0,1396,98.6,5,4.4,Hyundai
3340,3340,Maruti Swift,Pune,2017,57000,Diesel,Manual,First,26.59,1248,74.0,5,4.25,Maruti
3341,3341,BMW 7,Kochi,2010,50161,Petrol,Automatic,First,8.77,4395,402.0,5,25.93,BMW
3342,3342,Maruti S,Kolkata,2016,45000,Diesel,Manual,First,22.7,1598,118.0,5,7.0,Maruti
3343,3343,Toyota Fortuner,Coimbatore,2017,68319,Diesel,Automatic,First,12.55,2982,168.5,7,25.12,Toyota
3344,3344,Hyundai EON,Kochi,2017,30711,Petrol,Manual,First,20.3,998,68.05,5,4.45,Hyundai
3345,3345,Hyundai i20,Kolkata,2011,38277,Diesel,Manual,First,21.9,1396,90.0,5,2.4,Hyundai
3346,3346,Volkswagen Vento,Pune,2012,115000,Diesel,Manual,Second,20.54,1598,103.6,5,4.33,Volkswagen
3347,3347,Maruti Swift,Coimbatore,2017,46849,Petrol,Automatic,First,18.5,1197,83.14,5,6.93,Maruti
3348,3348,Hyundai i20,Ahmedabad,2014,64000,Diesel,Manual,First,21.9,1396,90.0,5,4.25,Hyundai
3349,3349,Mercedes-Benz E-Class,Pune,2010,130923,Diesel,Automatic,First,14.21,2143,203.0,5,12.5,Mercedes-Benz
3350,3350,Hyundai Grand,Chennai,2015,15000,Petrol,Manual,First,18.9,1197,82.0,5,4.9,Hyundai
3351,3351,Hyundai i20,Mumbai,2014,32720,Diesel,Manual,First,23.0,1396,90.0,5,4.5,Hyundai
3352,3352,Renault KWID,Jaipur,2016,12500,Petrol,Manual,First,25.17,799,53.3,5,3.0,Renault
3353,3353,Hyundai Xcent,Chennai,2015,59800,Petrol,Automatic,First,16.9,1197,82.0,5,5.8,Hyundai
3354,3354,Volkswagen Vento,Pune,2011,54211,Petrol,Manual,First,15.04,1598,103.6,5,3.33,Volkswagen
3355,3355,Chevrolet Cruze,Kochi,2015,62242,Diesel,Automatic,First,14.39,1998,163.7,5,6.62,Chevrolet
3356,3356,Nissan Terrano,Mumbai,2015,54000,Diesel,Manual,Second,19.01,1461,108.5,5,5.75,Nissan
3357,3357,Hyundai Verna,Hyderabad,2012,65000,Diesel,Manual,First,22.32,1582,126.32,5,6.2,Hyundai
3358,3358,Maruti Celerio,Chennai,2015,55000,Petrol,Automatic,First,23.1,998,67.04,5,3.5,Maruti
3359,3359,Maruti Wagon,Pune,2010,71000,Petrol,Manual,First,18.9,998,67.1,5,2.0,Maruti
3360,3360,Hyundai i20,Chennai,2012,70000,Diesel,Manual,First,21.9,1396,88.8,5,4.0,Hyundai
3361,3361,Audi A4,Mumbai,2011,53000,Petrol,Automatic,First,12.3,1781,163.2,5,9.5,Audi
3362,3362,BMW X1,Mumbai,2013,43000,Diesel,Automatic,First,17.05,1995,184.0,5,17.5,BMW
3363,3363,Skoda Rapid,Mumbai,2015,54000,Petrol,Automatic,First,14.3,1598,103.52,5,6.11,Skoda
3364,3364,Hyundai i10,Ahmedabad,2014,51000,Petrol,Manual,First,20.36,1197,78.9,5,3.75,Hyundai
3365,3365,Mitsubishi Pajero,Hyderabad,2007,78000,Diesel,Manual,Second,10.5,2835,107.2,6,6.2,Mitsubishi
3366,3366,Honda City,Mumbai,2014,25000,Diesel,Manual,First,26.0,1498,98.6,5,6.15,Honda
3367,3367,Maruti Alto,Pune,2012,12600,Petrol,Manual,First,20.92,998,67.1,5,2.4,Maruti
3368,3368,Maruti Swift,Pune,2009,80000,Diesel,Manual,Fourth & Above,17.8,1248,75.0,5,2.15,Maruti
3369,3369,Hyundai Grand,Kolkata,2016,21000,Petrol,Manual,First,18.9,1197,82.0,5,3.75,Hyundai
3370,3370,Ford Figo,Mumbai,2011,32000,Petrol,Manual,Second,15.6,1196,70.0,5,2.15,Ford
3371,3371,Hyundai Grand,Bangalore,2015,50000,Petrol,Manual,First,18.9,1197,81.86,5,4.75,Hyundai
3372,3372,Maruti SX4,Mumbai,2010,47500,Petrol,Manual,First,15.5,1586,103.3,5,2.45,Maruti
3373,3373,Honda City,Mumbai,2017,7500,Petrol,Manual,First,17.4,1497,117.3,5,11.15,Honda
3374,3374,Renault Duster,Jaipur,2016,68163,Diesel,Automatic,First,19.6,1461,108.45,5,8.9,Renault
3375,3375,Honda Amaze,Ahmedabad,2014,61000,Diesel,Manual,First,25.8,1498,98.6,5,4.35,Honda
3376,3376,Toyota Innova,Jaipur,2015,100000,Diesel,Manual,Second,12.99,2494,100.6,7,12.0,Toyota
3377,3377,BMW 3,Mumbai,2009,61500,Diesel,Automatic,Second,16.07,1995,181.0,5,8.5,BMW
3378,3378,Hyundai i10,Kochi,2017,42883,Petrol,Manual,First,19.81,1086,68.05,5,4.27,Hyundai
3379,3379,Renault Duster,Jaipur,2012,97000,Diesel,Manual,Second,20.45,1461,83.8,5,4.25,Renault
3380,3380,Mitsubishi Outlander,Bangalore,2010,39525,Petrol,Automatic,First,11.3,2360,170.0,5,9.25,Mitsubishi
3381,3381,Maruti Vitara,Kochi,2017,35384,Diesel,Manual,First,24.3,1248,88.5,5,8.61,Maruti
3382,3382,Mercedes-Benz R-Class,Hyderabad,2010,46000,Diesel,Automatic,First,11.8,2987,261.0,7,28.0,Mercedes-Benz
3383,3383,Ford EcoSport,Coimbatore,2018,32189,Diesel,Manual,First,23.0,1498,98.96,5,9.25,Ford
3384,3384,Hyundai Verna,Chennai,2016,27000,Diesel,Automatic,First,19.08,1582,126.2,5,8.6,Hyundai
3385,3385,Volkswagen Polo,Coimbatore,2018,22734,Petrol,Manual,First,16.47,1198,74.0,5,7.53,Volkswagen
3386,3386,Renault Duster,Mumbai,2014,58002,Diesel,Manual,First,19.64,1461,108.45,5,5.75,Renault
3387,3387,Honda Brio,Chennai,2012,31500,Petrol,Automatic,First,16.5,1198,86.8,5,4.15,Honda
3388,3388,Ford Figo,Coimbatore,2017,30933,Petrol,Manual,First,18.16,1196,86.8,5,5.84,Ford
3389,3389,Audi A6,Kolkata,2012,27090,Diesel,Automatic,First,18.53,1968,187.74,5,16.5,Audi
3390,3390,BMW X5,Mumbai,2015,29500,Diesel,Automatic,First,15.97,2993,258.0,7,43.0,BMW
3391,3391,Hyundai i10,Pune,2013,45000,Petrol,Manual,First,20.36,1197,78.9,5,3.55,Hyundai
3392,3392,Hyundai i20,Hyderabad,2018,11691,Petrol,Manual,First,18.6,1197,81.83,5,8.9,Hyundai
3393,3393,Skoda Octavia,Hyderabad,2006,121000,Diesel,Manual,Second,16.4,1896,90.0,5,2.5,Skoda
3394,3394,Hyundai Verna,Hyderabad,2010,118077,Diesel,Manual,First,16.2,1493,110.0,5,3.85,Hyundai
3395,3395,Hyundai Verna,Chennai,2012,36300,Petrol,Automatic,Third,17.1,1591,121.4,5,7.5,Hyundai
3396,3396,Hyundai Getz,Mumbai,2005,90000,Petrol,Manual,Second,15.3,1341,61.0,5,1.8,Hyundai
3397,3397,Ford Figo,Chennai,2010,78000,Diesel,Manual,First,20.0,1399,68.0,5,2.25,Ford
3398,3398,Audi A6,Mumbai,2015,42000,Diesel,Automatic,First,17.68,1968,174.33,5,24.25,Audi
3399,3399,Volkswagen Polo,Mumbai,2015,27000,Petrol,Manual,First,16.47,1198,74.0,5,4.35,Volkswagen
3400,3400,BMW X1,Kolkata,2012,22000,Diesel,Automatic,First,17.05,1995,184.0,5,11.5,BMW
3401,3401,Honda City,Kolkata,2014,49000,Petrol,Manual,First,17.4,1497,117.3,5,4.75,Honda
3402,3402,Hyundai i20,Hyderabad,2012,42600,Diesel,Manual,First,23.0,1396,90.0,5,4.99,Hyundai
3403,3403,Honda Jazz,Coimbatore,2018,12794,Petrol,Automatic,First,19.0,1199,88.7,5,9.15,Honda
3404,3404,Maruti Swift,Jaipur,2006,125000,Petrol,Manual,Fourth & Above,16.1,1197,74.0,5,2.35,Maruti
